"Status","Year","Disability","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Intelligence Analysis","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Inner London - West","50","50","44110","41180"
"In post","2021","Declared disabled","Intelligence Analysis","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Outer London - West and North West","40","40","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Inner London - West","70","70","47120","42220"
"In post","2021","Declared disabled","International Trade","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","37660","35160"
"In post","2021","Declared disabled","Knowledge and Information Management","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Inner London - West","50","50","41430","37780"
"In post","2021","Declared disabled","Knowledge and Information Management","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
