"Status","Year","Disability","Sex","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Undeclared","Female","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Westminster","130","120","45470","42460"
"Leaver Dept.","2021","Undeclared","Female","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Westminster","110","100","43750","40280"
"Leaver Dept.","2021","Undeclared","Male","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Birmingham","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","City of Edinburgh","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Greater Manchester South West","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Leeds","50","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Manchester","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Tower Hamlets","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Tyneside","60","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Unknown","210","210","33410","32000"
"Leaver Dept.","2021","Unknown","Female","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Westminster","720","610","42640","38540"
"Leaver Dept.","2021","Unknown","Female","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","York","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Birmingham","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Cardiff and Vale of Glamorgan","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Leeds","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Monmouthshire and Newport","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Tower Hamlets","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Tyneside","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Unknown","190","190","34740","32000"
"Leaver Dept.","2021","Unknown","Male","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Westminster","630","540","44020","39080"
"Leaver Dept.","2021","Unknown","Male","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Female","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Female","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Female","Ards and North Down","[c]","[c]","[c]","[c]"
