"Status","Year","Disability","Organisation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Rural Payments Agency","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"In post","2021","Undeclared","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Government (excl. agencies)","Scottish Government","120","120","42810","39660"
"In post","2021","Undeclared","Scottish Housing Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Prison Service","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Public Pensions Agency","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Social Security Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Standards and Testing Agency","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Student Awards Agency for Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Submarine Delivery Agency","Ministry of Defence","120","120","43680","41570"
"In post","2021","Undeclared","Teaching Regulation Agency","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Transport Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Hydrographic Office","Ministry of Defence","60","60","35530","33290"
"In post","2021","Undeclared","UK Space Agency","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","United Kingdom Statistics Authority","130","100","29030","25550"
"In post","2021","Undeclared","Valuation Office Agency","HM Revenue and Customs","300","280","35870","32100"
"In post","2021","Undeclared","Vehicle Certification Agency","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales Office","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Water Services Regulation Authority","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Welsh Government (excl. agencies)","Welsh Government","180","170","42290","37410"
"In post","2021","Unknown","Accountant in Bankruptcy","Scottish Government","40","40","[c]","[c]"
"In post","2021","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","710","660","33090","30950"
"In post","2021","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","190","170","29270","25330"
"In post","2021","Unknown","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","3970","3920","44660","32240"
"In post","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","180","160","37780","35900"
"In post","2021","Unknown","Charity Commission","Charity Commission","200","190","34510","29400"
"In post","2021","Unknown","Companies House","Department for Business, Energy and Industrial Strategy","290","260","27770","22490"
"In post","2021","Unknown","Competition and Markets Authority","Competition and Markets Authority","80","70","72500","74650"
"In post","2021","Unknown","Criminal Injuries Compensation Authority","Ministry of Justice","40","40","[c]","[c]"
"In post","2021","Unknown","Crown Commercial Service","Other Cabinet Office Agencies","520","510","36260","34800"
"In post","2021","Unknown","Crown Office and Procurator Fiscal Service","Scottish Government","40","40","[c]","[c]"
"In post","2021","Unknown","Crown Prosecution Service","Attorney General's Departments","1470","1400","37100","31560"
"In post","2021","Unknown","Crown Prosecution Service Inspectorate","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt Management Office","HM Treasury","110","110","58840","51550"
"In post","2021","Unknown","Defence Electronics and Components Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Defence Equipment and Support","Ministry of Defence","1080","1040","34560","32290"
"In post","2021","Unknown","Defence Science and Technology Laboratory","Ministry of Defence","740","710","40190","37360"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","890","880","44800","40050"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","260","260","48520","51610"
"In post","2021","Unknown","Department for Education (excl. agencies)","Department for Education","1050","1030","39990","36500"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","830","790","43190","38750"
"In post","2021","Unknown","Department for International Trade","Department for International Trade","1000","990","44640","38540"
"In post","2021","Unknown","Department for Transport (excl. agencies)","Department for Transport","230","230","46280","42890"
"In post","2021","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","3190","3050","28740","27570"
"In post","2021","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","2520","2480","45640","40650"
"In post","2021","Unknown","Disclosure Scotland","Scottish Government","150","140","28380","24110"
"In post","2021","Unknown","Driver and Vehicle Licensing Agency","Department for Transport","670","600","24430","21590"
"In post","2021","Unknown","Driver and Vehicle Standards Agency","Department for Transport","830","810","28100","26700"
"In post","2021","Unknown","Education and Skills Funding Agency","Department for Education","190","180","37980","36500"
"In post","2021","Unknown","Education Scotland","Scottish Government","170","160","54820","56120"
"In post","2021","Unknown","ESTYN","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","FCDO Services","Foreign, Commonwealth and Development Office","50","50","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Scotland","Scottish Government","130","120","34740","32140"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","1520","1490","49090","51420"
"In post","2021","Unknown","Forestry and Land Scotland","Scottish Government","50","40","[c]","[c]"
"In post","2021","Unknown","Government Actuary's Department","Chancellor's other departments","50","40","[c]","[c]"
"In post","2021","Unknown","Government Internal Audit Agency","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Legal Department","Attorney General's Departments","370","340","57230","61000"
"In post","2021","Unknown","Government Property Agency","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Health and Safety Executive","Department for Work and Pensions","50","50","[c]","[c]"
"In post","2021","Unknown","HM Courts and Tribunals Service","Ministry of Justice","1640","1590","22530","19930"
"In post","2021","Unknown","HM Land Registry","HM Land Registry","1950","1880","27260","22350"
"In post","2021","Unknown","HM Prison and Probation Service","Ministry of Justice","5000","4840","26120","24920"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","19370","17820","28130","25560"
"In post","2021","Unknown","HM Treasury (excl. agencies)","HM Treasury","60","60","48900","52500"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","2010","1970","32040","25770"
"In post","2021","Unknown","Insolvency Service","Department for Business, Energy and Industrial Strategy","520","510","28360","23560"
"In post","2021","Unknown","Legal Aid Agency","Ministry of Justice","60","60","22510","19930"
"In post","2021","Unknown","Maritime and Coastguard Agency","Department for Transport","260","250","32080","29350"
"In post","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","700","680","45880","40850"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","6000","5780","32700","29200"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","230","220","45660","39600"
"In post","2021","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","750","740","42070","36910"
"In post","2021","Unknown","National Crime Agency","National Crime Agency","3520","3450","38560","36720"
"In post","2021","Unknown","National Records of Scotland","Scottish Government","180","170","33200","28170"
"In post","2021","Unknown","Northern Ireland Office","Northern Ireland Office","60","60","40830","37030"
"In post","2021","Unknown","Office for Budget Responsibility","HM Treasury","40","30","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","170","160","42510","42850"
