"Status","Year","Region_ITL2","Sexual_orientation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","West Yorkshire","Unknown","Yorkshire and The Humber","970","950","28260","24880"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Heterosexual / straight","East of England","480","470","29440","28140"
"New entrant CS","2022","Bedfordshire and Hertfordshire","LGBO","East of England","40","40","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Unknown","East of England","210","200","27870","26130"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","South East (England)","790","760","29690","28140"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","LGBO","South East (England)","70","60","30520","28140"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","South East (England)","50","50","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","South East (England)","410","390","28010","26130"
"New entrant CS","2022","Cheshire","Heterosexual / straight","North West (England)","350","330","29350","27110"
"New entrant CS","2022","Cheshire","LGBO","North West (England)","50","50","[c]","[c]"
"New entrant CS","2022","Cheshire","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Unknown","North West (England)","180","170","25050","23140"
"New entrant CS","2022","Cornwall and Isles of Scilly","Heterosexual / straight","South West (England)","180","170","25800","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","South West (England)","50","40","[c]","[c]"
"New entrant CS","2022","Cumbria","Heterosexual / straight","North West (England)","180","170","28810","24920"
"New entrant CS","2022","Cumbria","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Unknown","North West (England)","160","150","24100","21300"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Heterosexual / straight","East Midlands (England)","1270","1220","27400","26130"
"New entrant CS","2022","Derbyshire and Nottinghamshire","LGBO","East Midlands (England)","120","120","26470","26450"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Undeclared","East Midlands (England)","90","80","28970","26590"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","East Midlands (England)","660","620","26490","25000"
"New entrant CS","2022","Devon","Heterosexual / straight","South West (England)","570","550","28000","24260"
"New entrant CS","2022","Devon","LGBO","South West (England)","70","70","24540","21750"
"New entrant CS","2022","Devon","Undeclared","South West (England)","80","80","28850","24800"
"New entrant CS","2022","Devon","Unknown","South West (England)","300","290","25670","23140"
"New entrant CS","2022","Dorset and Somerset","Heterosexual / straight","South West (England)","430","420","27260","24620"
"New entrant CS","2022","Dorset and Somerset","LGBO","South West (England)","40","40","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Unknown","South West (England)","220","210","26400","23140"
"New entrant CS","2022","East Anglia","Heterosexual / straight","East of England","1100","1060","26780","24800"
"New entrant CS","2022","East Anglia","LGBO","East of England","100","90","25550","23140"
"New entrant CS","2022","East Anglia","Undeclared","East of England","80","80","27750","25240"
"New entrant CS","2022","East Anglia","Unknown","East of England","480","450","27300","24880"
"New entrant CS","2022","East Wales","Heterosexual / straight","Wales","1600","1560","29090","25000"
"New entrant CS","2022","East Wales","LGBO","Wales","190","190","26850","24090"
"New entrant CS","2022","East Wales","Undeclared","Wales","110","110","30860","27570"
"New entrant CS","2022","East Wales","Unknown","Wales","640","620","26230","23170"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Yorkshire and The Humber","370","360","25810","23140"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","LGBO","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Yorkshire and The Humber","180","170","24430","23140"
"New entrant CS","2022","Eastern Scotland","Heterosexual / straight","Scotland","1620","1590","29540","27230"
"New entrant CS","2022","Eastern Scotland","LGBO","Scotland","240","240","28250","27110"
"New entrant CS","2022","Eastern Scotland","Undeclared","Scotland","110","110","30730","27230"
"New entrant CS","2022","Eastern Scotland","Unknown","Scotland","1320","1270","29500","26820"
"New entrant CS","2022","Essex","Heterosexual / straight","East of England","450","430","28920","24920"
"New entrant CS","2022","Essex","LGBO","East of England","30","30","[c]","[c]"
"New entrant CS","2022","Essex","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Unknown","East of England","270","250","26540","24880"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","South West (England)","2210","2130","31550","28500"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","South West (England)","220","220","29000","26370"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","South West (England)","200","190","32110","28590"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","South West (England)","1100","1070","29090","26030"
"New entrant CS","2022","Greater Manchester","Heterosexual / straight","North West (England)","1860","1810","28980","26590"
"New entrant CS","2022","Greater Manchester","LGBO","North West (England)","240","230","28160","26240"
"New entrant CS","2022","Greater Manchester","Undeclared","North West (England)","120","120","28680","25060"
"New entrant CS","2022","Greater Manchester","Unknown","North West (England)","1220","1170","28810","26590"
"New entrant CS","2022","Hampshire and Isle of Wight","Heterosexual / straight","South East (England)","1080","1000","28920","26030"
"New entrant CS","2022","Hampshire and Isle of Wight","LGBO","South East (England)","90","90","26220","24800"
"New entrant CS","2022","Hampshire and Isle of Wight","Undeclared","South East (England)","80","70","31140","28140"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","South East (England)","540","500","28330","25050"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","West Midlands (England)","380","360","27470","26220"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","LGBO","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","West Midlands (England)","210","190","24950","23140"
"New entrant CS","2022","Highlands and Islands","Heterosexual / straight","Scotland","120","110","27630","27230"
"New entrant CS","2022","Highlands and Islands","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Unknown","Scotland","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - East","Heterosexual / straight","London","1820","1780","37750","32310"
"New entrant CS","2022","Inner London - East","LGBO","London","200","190","38110","33120"
"New entrant CS","2022","Inner London - East","Undeclared","London","200","200","39530","33700"
"New entrant CS","2022","Inner London - East","Unknown","London","650","630","35270","31020"
"New entrant CS","2022","Inner London - West","Heterosexual / straight","London","3960","3890","38030","33570"
"New entrant CS","2022","Inner London - West","LGBO","London","570","560","36630","33570"
"New entrant CS","2022","Inner London - West","Undeclared","London","730","560","37290","32790"
"New entrant CS","2022","Inner London - West","Unknown","London","2510","2480","37650","32560"
"New entrant CS","2022","Kent","Heterosexual / straight","South East (England)","560","540","27030","24890"
"New entrant CS","2022","Kent","LGBO","South East (England)","50","50","[c]","[c]"
"New entrant CS","2022","Kent","Undeclared","South East (England)","30","30","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","South East (England)","450","430","26100","24880"
"New entrant CS","2022","Lancashire","Heterosexual / straight","North West (England)","1040","1010","26070","23140"
"New entrant CS","2022","Lancashire","LGBO","North West (England)","100","100","24820","21300"
"New entrant CS","2022","Lancashire","Undeclared","North West (England)","40","40","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","North West (England)","430","410","25580","23140"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","East Midlands (England)","660","640","25300","23140"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","LGBO","East Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Undeclared","East Midlands (England)","50","40","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","East Midlands (England)","300","280","24280","23140"
"New entrant CS","2022","Lincolnshire","Heterosexual / straight","East Midlands (England)","340","330","27340","25710"
"New entrant CS","2022","Lincolnshire","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Unknown","East Midlands (England)","70","70","27100","26130"
"New entrant CS","2022","Merseyside","Heterosexual / straight","North West (England)","1570","1530","26260","24800"
"New entrant CS","2022","Merseyside","LGBO","North West (England)","180","180","24930","23320"
"New entrant CS","2022","Merseyside","Undeclared","North West (England)","100","90","26870","24840"
"New entrant CS","2022","Merseyside","Unknown","North West (England)","1010","970","25330","24800"
"New entrant CS","2022","North Eastern Scotland","Heterosexual / straight","Scotland","150","150","31190","27230"
"New entrant CS","2022","North Eastern Scotland","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Unknown","Scotland","100","90","28750","27230"
"New entrant CS","2022","North Yorkshire","Heterosexual / straight","Yorkshire and The Humber","400","390","32150","29180"
"New entrant CS","2022","North Yorkshire","LGBO","Yorkshire and The Humber","50","50","30470","26370"
"New entrant CS","2022","North Yorkshire","Undeclared","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Unknown","Yorkshire and The Humber","180","170","28660","24920"
"New entrant CS","2022","Northern Ireland","Heterosexual / straight","Northern Ireland","290","280","29790","26590"
"New entrant CS","2022","Northern Ireland","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","Northern Ireland","270","270","26030","21250"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","North East (England)","1770","1730","26610","23170"
"New entrant CS","2022","Northumberland, and Tyne and Wear","LGBO","North East (England)","210","210","24850","21260"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Undeclared","North East (England)","90","90","26280","21300"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Unknown","North East (England)","920","880","25830","21840"
"New entrant CS","2022","Outer London - East and North East","Heterosexual / straight","London","440","430","30650","31060"
"New entrant CS","2022","Outer London - East and North East","LGBO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Unknown","London","210","200","28930","29020"
"New entrant CS","2022","Outer London - South","Heterosexual / straight","London","530","510","33440","31060"
"New entrant CS","2022","Outer London - South","LGBO","London","40","40","[c]","[c]"
"New entrant CS","2022","Outer London - South","Undeclared","London","40","40","[c]","[c]"
"New entrant CS","2022","Outer London - South","Unknown","London","550","540","34440","30600"
"New entrant CS","2022","Outer London - West and North West","Heterosexual / straight","London","710","670","31300","31020"
"New entrant CS","2022","Outer London - West and North West","LGBO","London","70","70","29990","31060"
"New entrant CS","2022","Outer London - West and North West","Undeclared","London","90","80","32090","28150"
"New entrant CS","2022","Outer London - West and North West","Unknown","London","400","390","29760","28650"
"New entrant CS","2022","Overseas","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","LGBO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Heterosexual / straight","West Midlands (England)","700","670","27730","24120"
"New entrant CS","2022","Shropshire and Staffordshire","LGBO","West Midlands (England)","60","60","24780","23140"
"New entrant CS","2022","Shropshire and Staffordshire","Undeclared","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Unknown","West Midlands (England)","290","280","27690","23170"
"New entrant CS","2022","South Yorkshire","Heterosexual / straight","Yorkshire and The Humber","710","690","29000","27570"
"New entrant CS","2022","South Yorkshire","LGBO","Yorkshire and The Humber","70","70","27920","25000"
"New entrant CS","2022","South Yorkshire","Undeclared","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Unknown","Yorkshire and The Humber","400","380","28450","24880"
"New entrant CS","2022","Southern Scotland","Heterosexual / straight","Scotland","410","400","24780","21260"
"New entrant CS","2022","Southern Scotland","LGBO","Scotland","40","40","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Unknown","Scotland","240","240","23820","22000"
"New entrant CS","2022","Surrey, East and West Sussex","Heterosexual / straight","South East (England)","800","770","28800","26820"
"New entrant CS","2022","Surrey, East and West Sussex","LGBO","South East (England)","100","100","28260","24950"
"New entrant CS","2022","Surrey, East and West Sussex","Undeclared","South East (England)","70","70","31950","28140"
"New entrant CS","2022","Surrey, East and West Sussex","Unknown","South East (England)","360","320","29020","25770"
"New entrant CS","2022","Tees Valley and Durham","Heterosexual / straight","North East (England)","760","740","27220","24430"
"New entrant CS","2022","Tees Valley and Durham","LGBO","North East (England)","70","70","26930","25060"
"New entrant CS","2022","Tees Valley and Durham","Undeclared","North East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Tees Valley and Durham","Unknown","North East (England)","350","340","25810","23140"
"New entrant CS","2022","Unknown","Heterosexual / straight","Unknown","260","250","32040","28310"
"New entrant CS","2022","Unknown","LGBO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Unknown","70","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","510","480","27650","24920"
"New entrant CS","2022","West Central Scotland","Heterosexual / straight","Scotland","1750","1710","29570","27230"
"New entrant CS","2022","West Central Scotland","LGBO","Scotland","250","240","27880","27230"
"New entrant CS","2022","West Central Scotland","Undeclared","Scotland","110","110","29170","27230"
"New entrant CS","2022","West Central Scotland","Unknown","Scotland","1050","1010","28200","24880"
"New entrant CS","2022","West Midlands","Heterosexual / straight","West Midlands (England)","2070","2000","28900","26980"
"New entrant CS","2022","West Midlands","LGBO","West Midlands (England)","160","160","28260","25300"
"New entrant CS","2022","West Midlands","Undeclared","West Midlands (England)","160","150","30680","27570"
"New entrant CS","2022","West Midlands","Unknown","West Midlands (England)","1120","1060","27690","24880"
"New entrant CS","2022","West Wales and The Valleys","Heterosexual / straight","Wales","1040","1010","26180","22600"
"New entrant CS","2022","West Wales and The Valleys","LGBO","Wales","100","100","25550","21840"
"New entrant CS","2022","West Wales and The Valleys","Undeclared","Wales","50","40","[c]","[c]"
"New entrant CS","2022","West Wales and The Valleys","Unknown","Wales","490","460","24000","21840"
"New entrant CS","2022","West Yorkshire","Heterosexual / straight","Yorkshire and The Humber","1770","1700","29050","26590"
"New entrant CS","2022","West Yorkshire","LGBO","Yorkshire and The Humber","160","160","29870","26590"
"New entrant CS","2022","West Yorkshire","Undeclared","Yorkshire and The Humber","240","160","31320","27750"
"New entrant CS","2022","West Yorkshire","Unknown","Yorkshire and The Humber","1220","1160","28700","25120"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. The Defence Electronics and Components Agency does not record the date in which their employees first enter the Civil Service and so entrants data is not available. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at March 31st).","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","",""
"Region_ITL2","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 2 divides into Northern Ireland, counties in England (most grouped), groups of districts in Greater London, groups of unitary authorities in Wales, groups of council areas in Scotland.","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 10).","","","","","","",""
"FTE","Total full-time equivalent employment numbers (rounded to nearest 10).","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
